Date,Close,High,Low,Open,Volume
2019-02-05,10934.34961,10956.7002,10886.7002,10908.65039,268100
2019-02-06,11062.4502,11072.59961,10962.7002,10965.09961,298500
2019-02-07,11069.40039,11118.09961,11043.59961,11070.4502,263500
2019-02-08,10943.59961,11041.2002,10925.4502,11023.5,352800
2019-02-11,10888.7998,10930.90039,10857.09961,10930.90039,286000
2019-02-12,10831.40039,10910.90039,10823.7998,10879.7002,292300
2019-02-14,10746.0498,10792.7002,10718.75,10786.09961,627000
2019-02-15,10724.40039,10785.75,10620.40039,10780.25,521900
2019-02-18,10640.9502,10759.90039,10628.40039,10738.65039,345400
2019-02-19,10604.34961,10722.84961,10585.65039,10636.7002,291500
2019-02-20,10735.4502,10752.7002,10646.40039,10655.4502,289200
2019-02-21,10789.84961,10808.84961,10721.5,10744.09961,279600
2019-02-22,10791.65039,10801.5498,10758.40039,10782.7002,396800
2019-02-25,10880.09961,10887.09961,10788.0498,10813.25,385900
2019-02-26,10835.2998,10888.75,10729.2998,10775.2998,415000
2019-02-27,10806.65039,10939.7002,10751.2002,10881.2002,381100
2019-02-28,10792.5,10865.7002,10784.84961,10865.7002,644200
2019-03-01,10863.5,10877.90039,10823.09961,10842.65039,308500
2019-03-05,10987.4502,10994.90039,10817.0,10864.84961,373200
2019-03-06,11053.0,11062.2998,10998.84961,11024.84961,372600
2019-03-07,11058.2002,11089.0498,11027.09961,11077.9502,321200
2019-03-08,11035.40039,11049.0,11008.9502,11038.84961,326600
2019-03-11,11168.0498,11180.90039,11059.84961,11068.75,352200
2019-03-12,11301.2002,11320.40039,11227.0,11231.34961,391300
2019-03-13,11341.7002,11352.2998,11276.59961,11326.2002,383000
2019-03-14,11343.25,11383.4502,11313.75,11382.5,294500
2019-03-15,11426.84961,11487.0,11370.7998,11376.84961,463700
2019-03-18,11462.2002,11530.15039,11412.5,11473.84961,320300
2019-03-19,11532.40039,11543.84961,11451.25,11500.2998,326100
2019-03-20,11521.0498,11556.09961,11503.09961,11553.34961,366300
2019-03-22,11456.90039,11572.7998,11434.5498,11549.2002,386200
2019-03-25,11354.25,11395.65039,11311.59961,11395.65039,294500
2019-03-26,11483.25,11496.75,11352.4502,11375.2002,282600
2019-03-27,11445.0498,11546.2002,11413.0,11531.4502,350400
2019-03-28,11570.0,11588.5,11452.4502,11463.65039,527700
2019-04-01,11669.15039,11738.09961,11644.75,11665.2002,379600
2019-04-02,11713.2002,11729.34961,11655.84961,11711.5498,386100
2019-04-03,11643.9502,11761.0,11629.15039,11735.2998,365800
2019-04-04,11598.0,11662.5498,11559.2002,11660.2002,349000
2019-04-05,11665.9502,11689.65039,11609.5,11638.40039,266700
2019-04-08,11604.5,11710.2998,11549.09961,11704.34961,260900
2019-04-09,11671.9502,11683.90039,11569.7002,11612.0498,300500
2019-04-10,11584.2998,11680.0498,11571.75,11646.84961,359900
2019-04-11,11596.7002,11606.7002,11550.5498,11592.5498,279800
2019-04-12,11643.4502,11657.34961,11578.7998,11612.84961,246000
2019-04-15,11690.34961,11704.59961,11648.25,11667.0,290000
2019-04-16,11787.15039,11810.9502,11731.5498,11736.2002,354300
